id,cigaretterelated_smoke1_count,cigaretterelated_smoke1_mean,cigaretterelated_smoke1_sum,cigaretterelated_smoke2_count,cigaretterelated_smoke2_mean,cigaretterelated_smoke2_sum,cigaretterelated_smoke3_count,cigaretterelated_smoke3_mean,cigaretterelated_smoke3_sum,cigarette_smoke1_count,cigarette_smoke1_mean,cigarette_smoke1_sum,cigarette_smoke2_count,cigarette_smoke2_mean,cigarette_smoke2_sum,cigarette_smoke3_count,cigarette_smoke3_mean,cigarette_smoke3_sum,cigarette_smoke4_count,cigarette_smoke4_mean,cigarette_smoke4_sum,ecigarette_vape1_count,ecigarette_vape1_mean,ecigarette_vape1_sum,ecigarette_vape2_count,ecigarette_vape2_mean,ecigarette_vape2_sum,ecigarette_vape3_count,ecigarette_vape3_mean,ecigarette_vape3_sum,ecigarette_vape4_count,ecigarette_vape4_mean,ecigarette_vape4_sum,ecigarette_novape1_count,ecigarette_novape1_mean,ecigarette_novape1_sum,ecigarette_novape2_count,ecigarette_novape2_mean,ecigarette_novape2_sum,ecigarette_novape3_count,ecigarette_novape3_mean,ecigarette_novape3_sum,ecigarette_novape4_count,ecigarette_novape4_mean,ecigarette_novape4_sum,ecigaretterelated_vape1_count,ecigaretterelated_vape1_mean,ecigaretterelated_vape1_sum,ecigaretterelated_vape2_count,ecigaretterelated_vape2_mean,ecigaretterelated_vape2_sum,ecigaretterelated_vape3_count,ecigaretterelated_vape3_mean,ecigaretterelated_vape3_sum,ecigaretterelated_vape4_count,ecigaretterelated_vape4_mean,ecigaretterelated_vape4_sum,ecigaretterelated_novape1_count,ecigaretterelated_novape1_mean,ecigaretterelated_novape1_sum,ecigaretterelated_novape2_count,ecigaretterelated_novape2_mean,ecigaretterelated_novape2_sum,ecigaretterelated_novape3_count,ecigaretterelated_novape3_mean,ecigaretterelated_novape3_sum,ecigaretterelated_novape4_count,ecigaretterelated_novape4_mean,ecigaretterelated_novape4_sum,handobject_vape1_count,handobject_vape1_mean,handobject_vape1_sum,handobject_vape2_count,handobject_vape2_mean,handobject_vape2_sum,handobject_vape3_count,handobject_vape3_mean,handobject_vape3_sum,handobject_vape4_count,handobject_vape4_mean,handobject_vape4_sum,handobject_novape1_count,handobject_novape1_mean,handobject_novape1_sum,handobject_novape2_count,handobject_novape2_mean,handobject_novape2_sum,handobject_novape3_count,handobject_novape3_mean,handobject_novape3_sum,handobject_novape4_count,handobject_novape4_mean,handobject_novape4_sum,handobject_sports1_count,handobject_sports1_mean,handobject_sports1_sum,handobject_sports2_count,handobject_sports2_mean,handobject_sports2_sum,handobject_sports3_count,handobject_sports3_mean,handobject_sports3_sum,handobject_sports4_count,handobject_sports4_mean,handobject_sports4_sum,handobject_smoke1_count,handobject_smoke1_mean,handobject_smoke1_sum,handobject_smoke2_count,handobject_smoke2_mean,handobject_smoke2_sum,handobject_smoke3_count,handobject_smoke3_mean,handobject_smoke3_sum,handobject_smoke4_count,handobject_smoke4_mean,handobject_smoke4_sum,nonuserface_vape1_count,nonuserface_vape1_mean,nonuserface_vape1_sum,nonuserface_vape2_count,nonuserface_vape2_mean,nonuserface_vape2_sum,nonuserface_vape3_count,nonuserface_vape3_mean,nonuserface_vape3_sum,nonuserface_vape4_count,nonuserface_vape4_mean,nonuserface_vape4_sum,nonuserface_novape1_count,nonuserface_novape1_mean,nonuserface_novape1_sum,nonuserface_novape2_count,nonuserface_novape2_mean,nonuserface_novape2_sum,nonuserface_novape3_count,nonuserface_novape3_mean,nonuserface_novape3_sum,nonuserface_novape4_count,nonuserface_novape4_mean,nonuserface_novape4_sum,nonuserface_sports1_count,nonuserface_sports1_mean,nonuserface_sports1_sum,nonuserface_sports2_count,nonuserface_sports2_mean,nonuserface_sports2_sum,nonuserface_sports3_count,nonuserface_sports3_mean,nonuserface_sports3_sum,nonuserface_sports4_count,nonuserface_sports4_mean,nonuserface_sports4_sum,nonuserface_smoke1_count,nonuserface_smoke1_mean,nonuserface_smoke1_sum,nonuserface_smoke2_count,nonuserface_smoke2_mean,nonuserface_smoke2_sum,nonuserface_smoke4_count,nonuserface_smoke4_mean,nonuserface_smoke4_sum,smoke_smoke1_count,smoke_smoke1_mean,smoke_smoke1_sum,smoke_smoke2_count,smoke_smoke2_mean,smoke_smoke2_sum,smoke_smoke3_count,smoke_smoke3_mean,smoke_smoke3_sum,smoke_smoke4_count,smoke_smoke4_mean,smoke_smoke4_sum,smokerface_smoke1_count,smokerface_smoke1_mean,smokerface_smoke1_sum,smokerface_smoke2_count,smokerface_smoke2_mean,smokerface_smoke2_sum,smokerface_smoke3_count,smokerface_smoke3_mean,smokerface_smoke3_sum,smokerface_smoke4_count,smokerface_smoke4_mean,smokerface_smoke4_sum,text_vape1_count,text_vape1_mean,text_vape1_sum,text_vape2_count,text_vape2_mean,text_vape2_sum,text_vape3_count,text_vape3_mean,text_vape3_sum,text_vape4_count,text_vape4_mean,text_vape4_sum,text_novape1_count,text_novape1_mean,text_novape1_sum,text_novape2_count,text_novape2_mean,text_novape2_sum,text_novape3_count,text_novape3_mean,text_novape3_sum,text_novape4_count,text_novape4_mean,text_novape4_sum,text_sports1_count,text_sports1_mean,text_sports1_sum,text_sports2_count,text_sports2_mean,text_sports2_sum,text_sports3_count,text_sports3_mean,text_sports3_sum,text_smoke1_count,text_smoke1_mean,text_smoke1_sum,text_smoke2_count,text_smoke2_mean,text_smoke2_sum,text_smoke3_count,text_smoke3_mean,text_smoke3_sum,text_smoke4_count,text_smoke4_mean,text_smoke4_sum,vapor_vape1_count,vapor_vape1_mean,vapor_vape1_sum,vapor_vape2_count,vapor_vape2_mean,vapor_vape2_sum,vapor_vape3_count,vapor_vape3_mean,vapor_vape3_sum,vapor_vape4_count,vapor_vape4_mean,vapor_vape4_sum,vaperface_vape1_count,vaperface_vape1_mean,vaperface_vape1_sum,vaperface_vape2_count,vaperface_vape2_mean,vaperface_vape2_sum,vaperface_vape3_count,vaperface_vape3_mean,vaperface_vape3_sum,vaperface_vape4_count,vaperface_vape4_mean,vaperface_vape4_sum,vaperface_novape1_count,vaperface_novape1_mean,vaperface_novape1_sum,vaperface_novape2_count,vaperface_novape2_mean,vaperface_novape2_sum,vaperface_novape3_count,vaperface_novape3_mean,vaperface_novape3_sum,vaperface_novape4_count,vaperface_novape4_mean,vaperface_novape4_sum
P110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.29,2.86,7,0.15,1.03,11,0.16,1.8,14,0.22,3.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41,0.41,1,0.27,0.27,2,0.49,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.49,2.46,5,0.3,1.5,5,0.84,4.21,4,0.39,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.42,2.83,2,0.14,0.27,0,0,0,4,0.16,0.66
P111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.1,0.89,6,0.11,0.66,1,0.02,0.02,1,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.3,7.14,23,0.57,13.17,19,0.33,6.21,23,0.51,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.46,3.67,3,0.71,2.12,15,0.43,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.28,1.66,14,0.14,1.94,8,0.15,1.19,2,0.28,0.56,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0.42,0,0,0,0,0,0,2,0.23,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,4,0.5,2.01,2,0.69,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.82,6.58,6,0.77,4.6,5,1.4,7.01,2,1.49,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.82,2.47,2,0.43,0.86,6,0.28,1.69,2,0.51,1.02,4,0.4,1.62,2,0.24,0.48,6,0.29,1.71,6,0.24,1.47,0,0,0,0,0,0,0,0,0,0,0,0
P114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.26,2.58,3,0.19,0.57,4,0.43,1.73,14,0.26,3.64,0,0,0,0,0,0,0,0,0,0,0,0,2,0.47,0.94,0,0,0,0,0,0,2,0.42,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.08,0,0,0,0,0,0,1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.59,3,0.24,0.71,3,0.37,1.11,3,0.91,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.84,5.89,6,0.72,4.32,7,0.91,6.37,1,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.69,3.43,0,0,0,5,0.31,1.53,9,0.34,3.1
P115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.22,0.89,12,0.28,3.39,1,0.02,0.02,5,0.34,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0.43,0.43,1,0.39,0.39,0,0,0,1,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.44,0.89,1,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.2,5.99,7,0.62,4.37,5,1.22,6.09,1,3.42,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9,2.71,2,0.49,0.97,3,0.66,1.98,6,0.48,2.88,6,0.56,3.35,6,0.26,1.55,5,0.26,1.3,6,0.39,2.34,0,0,0,0,0,0,0,0,0,0,0,0
P116,2,0.43,0.86,0,0,0,4,1.42,5.67,1,0.05,0.05,0,0,0,2,0.13,0.26,3,0.15,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.28,0.85,7,0.08,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.12,15.73,7,2.32,16.23,3,0.76,2.28,4,0.69,2.76,0,0,0,8,0.28,2.23,11,0.46,5.09,3,0.71,2.12,5,0.65,3.25,13,0.51,6.65,12,1.25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.34,1.35,4,1.03,4.11,5,0.79,3.96,3,0.95,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.12,1.17,7,0.34,2.36,0,0,0,2,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.34,1.35,9,0.31,2.83,15,0.36,5.45,17,0.31,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.33,8.01,0,0,0,11,0.59,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.21,1.45,6,0.08,0.48,3,0.03,0.1,4,0.06,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.2,5.69,27,0.33,8.9,31,0.23,7.22,22,0.49,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.27,1.61,3,0.3,0.91,11,0.41,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.49,6,0.05,0.32,1,0.04,0.04,3,0.12,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.18,3.11,21,0.47,9.78,18,0.24,4.32,39,0.18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.57,4.57,6,0.42,2.49,10,0.32,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P120,2,0.42,0.83,0,0,0,4,1.45,5.81,0,0,0,0,0,0,6,0.16,0.96,4,0.05,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,0.27,1,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.64,2.56,6,2.66,15.94,1,1.26,1.26,3,0.18,0.53,2,0.13,0.26,7,0.27,1.87,11,0.28,3.13,0,0,0,3,1.04,3.13,13,0.55,7.1,13,0.88,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.45,2.24,6,0.72,4.32,3,1.23,3.7,4,0.67,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.44,3.5,16,0.18,2.81,3,0.19,0.56,14,0.23,3.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23,0.23,1,0.68,0.68,0,0,0,2,0.18,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16,0.16,0,0,0,2,0.09,0.19,2,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18,0.36,3,0.24,0.71,2,0.72,1.43,3,0.75,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.88,6.17,6,0.23,1.36,14,0.23,3.27,2,1.46,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.63,3.78,8,0.28,2.23,4,0.54,2.18,8,0.29,2.35
P122,2,0.34,0.68,0,0,0,5,1.09,5.45,1,0.16,0.16,0,0,0,2,0.49,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15,0.29,0,0,0,3,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.94,17.42,6,2.77,16.61,4,0.35,1.41,6,0.19,1.15,0,0,0,4,0.44,1.75,14,0.32,4.43,1,0.86,0.86,5,0.54,2.7,12,0.82,9.87,17,1.03,17.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.86,1.73,5,0.33,1.63,4,1.2,4.8,4,0.4,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.52,3.11,0,0,0,9,0.29,2.57,5,0.44,2.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,0.22,2,0.29,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,0.22,0,0,0,2,0.42,0.84,2,0.26,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,0.27,1,0.93,0.93,3,0.68,2.03,5,0.38,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.59,3.52,4,1.8,7.18,5,1.07,5.34,2,0.31,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.44,3.08,1,0.24,0.24,3,0.39,1.16,5,0.6,3.01
P124,1,0.13,0.13,0,0,0,3,1.92,5.75,1,0.64,0.64,0,0,0,6,0.08,0.48,2,0.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.18,3.45,20,0.62,12.48,1,0.68,0.68,8,0.13,1.03,1,0.04,0.04,6,0.22,1.29,21,0.28,5.88,1,0.43,0.43,11,0.18,2.01,14,0.7,9.87,25,0.34,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.77,4.61,4,1.28,5.13,4,1.1,4.41,4,0.4,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14,1.87,6,0.05,0.32,1,0.04,0.04,1,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.13,1.43,24,0.46,11.04,19,0.28,5.31,24,0.47,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.39,4.3,4,0.59,2.37,10,0.5,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.01,6,0.23,1.36,7,0.13,0.89,5,0.34,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.17,0.17,1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.29,0.86,3,0.74,2.22,4,0.3,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5,4,6,0.49,2.96,8,0.54,4.34,2,0.36,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,0.55,5,0.35,1.76,5,0.24,1.18,5,0.49,2.46
P127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15,0.3,3,0.09,0.27,6,0.1,0.59,3,0.04,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52,0.52,3,0.31,0.92,1,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.4,6,0.43,2.57,5,0.53,2.64,4,0.75,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77,0.77,1,0.48,0.48,2,0.25,0.5
